STATION,NAME,DATE,AWND,PRCP,PSUN,SNOW,SNWD,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USC00115763,"MONEE, IL US",2003-06-08,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-09,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-10,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-11,,0.07,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-12,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-14,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-15,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-16,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-17,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-18,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-19,,0.60,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-20,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-22,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-23,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-24,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-25,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-26,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-27,,0.02,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-28,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-29,,0.38,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-06-30,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-02,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-03,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-04,,0.16,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-05,,1.38,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-06,,0.04,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-07,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-08,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-09,,0.49,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-10,,0.82,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-11,,0.03,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-12,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-14,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-15,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-16,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-17,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-18,,1.10,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-19,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-20,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-21,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-22,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-23,,0.03,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-24,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-25,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-26,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-27,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-28,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-29,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-30,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-07-31,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-01,,0.19,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-02,,0.53,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-03,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-04,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-05,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-06,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-07,,0.10,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-08,,0.02,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-09,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-10,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-11,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-12,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-14,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-15,,0.05,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-16,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-17,,0.75,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-18,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-19,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-20,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-21,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-22,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-23,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-24,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-25,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-26,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-27,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-28,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-29,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-30,,0.24,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-08-31,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-01,,1.24,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-02,,0.21,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-03,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-04,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-05,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-06,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-07,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-08,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-09,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-10,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-11,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-12,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-13,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-14,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-15,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-16,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-17,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-18,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-19,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-20,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-22,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-23,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-24,,0.35,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-25,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-26,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-27,,0.64,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-28,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-29,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-09-30,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-02,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-03,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-04,,0.18,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-05,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-06,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-07,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-08,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-09,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-10,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-11,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-12,,0.09,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-14,,0.46,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-15,,0.49,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-16,,0.25,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-17,,0.03,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-18,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-19,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-20,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-22,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-23,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-24,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-25,,0.73,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-26,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-27,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-28,,1.40,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-29,,0.20,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-30,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-10-31,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-04,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-05,,1.10,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-06,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-08,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-09,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-10,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-12,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-14,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-15,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-16,,0.08,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-18,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-19,,0.98,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-20,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-22,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-23,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-25,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-29,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-11-30,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-02,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-03,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-04,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-05,,0.50,,4.7,5.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-06,,0.24,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-07,,0.00,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-09,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-10,,0.58,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-11,,0.04,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-12,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-14,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-15,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-16,,0.12,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-17,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-18,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-19,,0.00,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-20,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-23,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-24,,0.03,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-26,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-27,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-28,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-29,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-30,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115763,"MONEE, IL US",2003-12-31,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-02,,0.00,,0.0,0.0,,1,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-03,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-04,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-05,,0.03,,0.4,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-06,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-07,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-08,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-09,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-10,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-11,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-12,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-14,,0.06,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-15,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-16,,0.13,,3.2,3.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-17,,0.00,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-18,,0.00,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-19,,0.00,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-20,,0.00,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-21,,0.03,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-22,,0.13,,0.0,0.0,,,,1,,1,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-23,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-24,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-25,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-26,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-27,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-28,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-29,,0.02,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-30,,0.72,,7.9,7.0,,,,1,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-01-31,,0.63,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-02-01,,0.00,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-02-02,,0.00,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
USC00117457,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",2002-02-03,,0.00,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
